148,1.33349E+12,0,0,1,0,10003.15039,1202,866.3893433,43409.38672
149,1.33349E+12,0,0,1,0,10003.15039,1202,867.5586548,43409.38672
150,1.33349E+12,0,0,1,0,10003.15039,1202,867.4763794,43409.38672
151,1.33349E+12,0,0,1,0,10003.15039,1202,873.5233154,43409.38672
152,1.33349E+12,0,0,1,0,10003.15039,1202,873.5233154,43409.38672
153,1.33349E+12,0,0,1,0,10003.15039,1202,871.9749146,43409.38672
154,1.33349E+12,0,0,1,0,10003.15039,1202,871.9749146,43409.38672
155,1.33349E+12,0,0,1,0,10003.15039,1202,876.5425415,43409.38672
156,1.33349E+12,0,0,1,0,10003.15039,1202,876.5425415,43409.38672
157,1.33349E+12,0,0,1,0,10003.15039,1202,879.0287476,43409.38672
158,1.33349E+12,0,0,1,0,10003.15039,1202,879.0287476,43409.38672
159,1.33349E+12,0,0,1,0,10003.15039,1202,879.5093384,43409.38672
160,1.33349E+12,0,0,1,0,10003.15039,1202,879.5093384,43409.38672
161,1.33349E+12,0,0,1,0,10003.15039,1202,881.4766235,43409.38672
162,1.33349E+12,0,0,1,0,10003.15039,1202,876.6907349,43409.38672
163,1.33349E+12,0,0,1,0,10003.15039,1202,882.1604614,43409.38672
164,1.33349E+12,0,0,1,0,10003.15039,1202,882.1604614,43409.38672
165,1.33349E+12,0,0,1,0,10003.15039,1202,881.5779419,43409.38672
166,1.33349E+12,0,0,1,0,10003.15039,1202,882.8953247,43409.38672
167,1.33349E+12,0,0,1,0,10003.15039,1202,878.6013794,43409.38672
168,1.33349E+12,0,0,1,0,10003.15039,1202,878.6013794,43409.38672
169,1.33349E+12,0,0,1,0,10003.15039,1202,881.7764282,43409.38672
170,1.33349E+12,0,0,1,0,10003.15039,1202,878.7752075,43409.38672
171,1.33349E+12,0,0,1,0,10003.15039,1202,880.5718994,43409.38672
172,1.33349E+12,0,0,1,0,10003.15039,1202,880.5718994,43409.38672
173,1.33349E+12,0,0,1,0,10003.15039,1202,878.0046387,43409.38672
174,1.33349E+12,0,0,1,0,10003.15039,1202,878.0046387,43409.38672
175,1.33349E+12,0,0,1,0,10003.15039,1202,880.4433594,43409.38672
176,1.33349E+12,0,0,1,0,10003.15039,1202,880.4433594,43409.38672
177,1.33349E+12,0,0,1,0,10003.15039,1202,880.0952148,43409.38672
178,1.33349E+12,0,0,1,0,10003.15039,1202,880.0952148,43409.38672
179,1.33349E+12,0,0,1,0,10003.15039,1202,879.5582886,43409.38672
180,1.33349E+12,0,0,1,0,10003.15039,1202,879.5582886,43409.38672
181,1.33349E+12,0,0,1,0,10003.15039,1202,881.2134399,43409.38672
182,1.33349E+12,0,0,1,0,10003.15039,1202,881.2134399,43409.38672
183,1.33349E+12,0,0,1,0,10003.15039,1202,880.6691284,43409.38672
184,1.33349E+12,0,0,1,0,10003.15039,1202,880.6691284,43409.38672
185,1.33349E+12,0,0,1,0,10003.15039,1202,879.793335,43409.38672
186,1.33349E+12,0,0,1,0,10003.15039,1202,879.793335,43409.38672
187,1.33349E+12,0,0,1,0,10003.15039,1202,882.1328735,43409.38672
188,1.33349E+12,0,0,1,0,10003.15039,1202,882.1328735,43409.38672
189,1.33349E+12,0,0,1,0,10003.15039,1202,880.0643311,43409.38672
190,1.33349E+12,0,0,1,0,10003.15039,1202,880.4643555,43409.38672
191,1.33349E+12,0,0,1,0,10003.15039,1202,880.4643555,43409.38672
192,1.33349E+12,0,0,1,0,10003.15039,1202,879.8057861,43409.38672
193,1.33349E+12,0,0,1,0,10003.15039,1202,879.8057861,43409.38672
194,1.33349E+12,0,0,1,0,10003.15039,1202,881.2477417,43409.38672
195,1.33349E+12,0,0,1,0,10003.15039,1202,881.2477417,43409.38672
196,1.33349E+12,0,0,1,0,10003.15039,1202,880.744812,43409.38672
197,1.33349E+12,0,0,1,0,10003.15039,1202,880.744812,43409.38672
198,1.33349E+12,0,0,1,0,10003.15039,1202,876.7402954,43409.38672
199,1.33349E+12,0,0,1,0,10003.15039,1202,876.7402954,43409.38672
200,1.33349E+12,0,0,1,0,10003.15039,1202,881.3238525,43409.38672
201,1.33349E+12,0,0,1,0,10003.15039,1202,877.9315186,43409.38672
202,1.33349E+12,0,0,1,0,10003.15039,1202,880.1605835,43409.38672
203,1.33349E+12,0,0,1,0,10003.15039,1202,877.6409912,43409.38672
204,1.33349E+12,0,0,1,0,10003.15039,1202,879.9844971,43409.38672
205,1.33349E+12,0,0,1,0,10003.15039,1202,884.421936,43409.38672
206,1.33349E+12,0,0,1,0,10003.15039,1202,880.4240112,43409.38672
207,1.33349E+12,0,0,1,0,10003.15039,1202,880.4240112,43409.38672
208,1.33349E+12,0,0,1,0,10003.15039,1202,877.8585815,43409.38672
209,1.33349E+12,0,0,1,0,10003.15039,1202,877.8585815,43409.38672
210,1.33349E+12,0,0,1,0,10003.15039,1202,879.5669556,43409.38672
211,1.33349E+12,0,0,1,0,10003.15039,1202,879.5669556,43409.38672
212,1.33349E+12,0,0,1,0,10003.15039,1202,878.6679077,43409.38672
213,1.33349E+12,0,0,1,0,10003.15039,1202,878.6679077,43409.38672
214,1.33349E+12,0,0,1,0,10003.15039,1202,879.8466797,43409.38672
215,1.33349E+12,0,0,1,0,10003.15039,1203,879.8466797,43409.38672
216,1.33349E+12,0,0,1,0,10003.15039,1203,881.0690308,43409.38672
217,1.33349E+12,0,0,1,0,10003.15039,1203,881.0690308,43409.38672
218,1.33349E+12,0,0,1,0,10003.15039,1203,879.4191895,43409.38672
219,1.33349E+12,0,0,1,0,10003.15039,1203,879.4191895,43409.38672
220,1.33349E+12,0,0,1,0,10003.15039,1202,877.8445435,43409.38672
221,1.33349E+12,0,0,1,0,10003.15039,1202,877.8445435,43409.38672
222,1.33349E+12,0,0,1,0,10003.15039,1202,878.173584,43409.38672
223,1.33349E+12,0,0,1,0,10003.15039,1202,878.173584,43409.38672
224,1.33349E+12,0,0,1,0,10003.15039,1202,878.4320068,43409.38672
225,1.33349E+12,0,0,1,0,10003.15039,1202,878.4320068,43409.38672
226,1.33349E+12,0,0,1,0,10003.15039,1202,880.0489502,43409.38672
